trip_id,fecha_operacion,tipo_tren,origen_gtfs,hora_salida,destino_gtfs,hora_llegada,duracion_min,precio_base
0308312026-06-01,2026-06-01,AVE,60000,8:27:00,71801,11:44:00,197,47.05
0308312026-06-07,2026-06-07,AVE,60000,8:27:00,71801,11:59:00,212,36.43
0308312026-06-08,2026-06-08,AVE,60000,8:27:00,71801,11:44:00,197,27.12
0308312026-06-14,2026-06-14,AVE,60000,8:27:00,71801,11:59:00,212,78.88
0308312026-06-15,2026-06-15,AVE,60000,8:27:00,71801,11:44:00,197,42.02
0308312026-06-21,2026-06-21,AVE,60000,8:27:00,71801,11:59:00,212,82.38
0308312026-06-22,2026-06-22,AVE,60000,8:27:00,71801,11:44:00,197,50.01
0308312026-06-28,2026-06-28,AVE,60000,8:27:00,71801,11:59:00,212,74.31
0308312026-06-29,2026-06-29,AVE,60000,8:27:00,71801,11:44:00,197,86.65
0308312026-07-05,2026-07-05,AVE,60000,8:27:00,71801,11:59:00,212,28.36
0308312026-07-06,2026-07-06,AVE,60000,8:27:00,71801,11:44:00,197,82.8
0308312026-07-12,2026-07-12,AVE,60000,8:27:00,71801,11:59:00,212,38.09
0308312026-07-13,2026-07-13,AVE,60000,8:27:00,71801,11:44:00,197,78.68
0308312026-07-19,2026-07-19,AVE,60000,8:27:00,71801,11:59:00,212,87.06
0308312026-07-20,2026-07-20,AVE,60000,8:27:00,71801,11:44:00,197,83.62
0308312026-07-26,2026-07-26,AVE,60000,8:27:00,71801,11:59:00,212,43.94
0308312026-07-27,2026-07-27,AVE,60000,8:27:00,71801,11:44:00,197,83.95
0308312026-08-02,2026-08-02,AVE,60000,8:27:00,71801,11:59:00,212,79.2
0308312026-08-03,2026-08-03,AVE,60000,8:27:00,71801,11:44:00,197,87.65
0308312026-08-09,2026-08-09,AVE,60000,8:27:00,71801,11:59:00,212,37.61
0308312026-08-10,2026-08-10,AVE,60000,8:27:00,71801,11:44:00,197,65.6
0308312026-08-16,2026-08-16,AVE,60000,8:27:00,71801,11:59:00,212,61.62
0308312026-08-17,2026-08-17,AVE,60000,8:27:00,71801,11:44:00,197,77.89
0308312026-08-23,2026-08-23,AVE,60000,8:27:00,71801,11:59:00,212,55.19
0308312026-08-24,2026-08-24,AVE,60000,8:27:00,71801,11:44:00,197,58.66
0308312026-08-30,2026-08-30,AVE,60000,8:27:00,71801,11:59:00,212,84.37
0308312026-08-31,2026-08-31,AVE,60000,8:27:00,71801,11:44:00,197,33.15
0308312026-09-06,2026-09-06,AVE,60000,8:27:00,71801,11:59:00,212,38.74
0308312026-09-07,2026-09-07,AVE,60000,8:27:00,71801,11:44:00,197,87.4
0308312026-09-13,2026-09-13,AVE,60000,8:27:00,71801,11:59:00,212,88.01
0308312026-09-14,2026-09-14,AVE,60000,8:27:00,71801,11:44:00,197,65.13
0308312026-09-20,2026-09-20,AVE,60000,8:27:00,71801,11:59:00,212,73.9
0308312026-09-21,2026-09-21,AVE,60000,8:27:00,71801,11:44:00,197,45.4
0308312026-09-27,2026-09-27,AVE,60000,8:27:00,71801,11:59:00,212,61.86
0308312026-09-28,2026-09-28,AVE,60000,8:27:00,71801,11:44:00,197,41.53
0308312026-10-01,2026-10-01,AVE,60000,8:27:00,71801,11:44:00,197,27.79
0309112026-04-03,2026-04-03,AVE,60000,8:57:00,71801,12:06:00,189,57.98
0309222026-04-03,2026-04-03,AVE,71801,9:00:00,60000,12:17:00,197,58.54
0309222026-06-01,2026-06-01,AVE,71801,9:00:00,60000,12:24:00,204,56.96
0309222026-10-01,2026-10-01,AVE,71801,9:00:00,60000,12:17:00,197,36.3
0309232026-04-03,2026-04-03,AVE,71801,9:00:00,60000,12:17:00,197,71.56
0309232026-06-01,2026-06-01,AVE,71801,9:00:00,60000,12:24:00,204,41.05
0309232026-10-01,2026-10-01,AVE,71801,9:00:00,60000,12:17:00,197,47.26
0309322026-04-03,2026-04-03,AVE,60000,9:27:00,71801,13:04:00,217,67.91
0311212026-04-03,2026-04-03,AVE,71801,11:00:00,60000,14:17:00,197,79.7
0311312026-04-03,2026-04-03,AVE,60000,11:27:00,71801,15:11:00,224,81.87
0311332026-04-03,2026-04-03,AVE,4040,13:10:00,71801,15:11:00,121,82.88
0311342026-04-03,2026-04-03,AVE,60000,11:27:00,78400,13:58:00,151,37.03
0311352026-04-03,2026-04-03,AVE,4040,13:10:00,78400,13:58:00,48,48.87
0312212026-04-03,2026-04-03,AVE,71801,12:00:00,60000,15:44:00,224,67.19
0312222026-04-03,2026-04-03,AVE,78400,13:02:00,60000,15:44:00,162,36.02
0312322026-04-03,2026-04-03,AVE,60000,12:27:00,71801,16:09:00,222,69.89
0312322026-06-01,2026-06-01,AVE,60000,12:27:00,71801,16:15:00,228,72.17
0312322026-09-01,2026-09-01,AVE,60000,12:27:00,71801,16:09:00,222,77.48
0312332026-04-03,2026-04-03,AVE,60000,12:27:00,71801,16:09:00,222,60.06
0312332026-06-01,2026-06-01,AVE,60000,12:27:00,71801,16:15:00,228,29.93
0312332026-09-01,2026-09-01,AVE,60000,12:27:00,71801,16:09:00,222,72.44
0312342026-04-03,2026-04-03,AVE,60000,12:27:00,78400,14:50:00,143,44.6
0312342026-06-01,2026-06-01,AVE,60000,12:27:00,78400,14:51:00,144,42.31
0312342026-09-01,2026-09-01,AVE,60000,12:27:00,78400,14:50:00,143,48.11
0313012026-04-03,2026-04-03,AVE,71801,13:27:00,60000,16:29:00,182,61.23
0313012026-07-27,2026-07-27,AVE,71801,13:27:00,60000,16:29:00,182,28.44
0313012026-09-01,2026-09-01,AVE,71801,13:27:00,60000,16:29:00,182,81.25
0313112026-04-04,2026-04-04,AVE,60000,13:22:00,71801,16:24:00,182,43.5
0313112026-05-16,2026-05-16,AVE,60000,13:22:00,71801,16:24:00,182,67.51
0313112026-06-27,2026-06-27,AVE,60000,13:22:00,71801,16:24:00,182,57.35
0313112026-09-12,2026-09-12,AVE,60000,13:22:00,71801,16:24:00,182,46.67
0313112026-09-26,2026-09-26,AVE,60000,13:22:00,71801,16:24:00,182,63.85
0314012026-04-04,2026-04-04,AVE,71801,14:25:00,60000,17:26:00,181,73.81
0314012026-04-25,2026-04-25,AVE,71801,14:25:00,60000,17:26:00,181,57.62
0314012026-05-02,2026-05-02,AVE,71801,14:25:00,60000,17:26:00,181,73.83
0314012026-05-16,2026-05-16,AVE,71801,14:25:00,60000,17:26:00,181,82.45
0314012026-06-27,2026-06-27,AVE,71801,14:25:00,60000,17:26:00,181,57.98
0314012026-09-12,2026-09-12,AVE,71801,14:25:00,60000,17:26:00,181,35.63
0314112026-04-04,2026-04-04,AVE,60000,13:57:00,71801,16:59:00,182,56.13
0314112026-04-24,2026-04-24,AVE,60000,13:57:00,71801,16:59:00,182,63.94
0314112026-05-02,2026-05-02,AVE,60000,13:57:00,71801,16:59:00,182,66.97
0314112026-07-25,2026-07-25,AVE,60000,13:57:00,71801,16:59:00,182,63.87
0314112026-09-14,2026-09-14,AVE,60000,13:57:00,71801,16:59:00,182,39.0
0314112026-09-26,2026-09-26,AVE,60000,13:57:00,71801,16:59:00,182,79.79
0314322026-04-03,2026-04-03,AVE,60000,14:27:00,71801,17:49:00,202,86.26
0314322026-04-05,2026-04-05,AVE,60000,14:27:00,71801,17:49:00,202,74.99
0314322026-04-06,2026-04-06,AVE,60000,14:27:00,71801,17:49:00,202,52.83
0314342026-04-03,2026-04-03,AVE,4040,16:10:00,71801,17:49:00,99,54.21
0314342026-04-05,2026-04-05,AVE,4040,16:10:00,71801,17:49:00,99,56.35
0314342026-04-06,2026-04-06,AVE,4040,16:10:00,71801,17:49:00,99,56.6
0315012026-04-07,2026-04-07,AVE,71801,15:25:00,60000,18:27:00,182,48.63
0315012026-05-02,2026-05-02,AVE,71801,15:25:00,60000,18:27:00,182,84.44
0315012026-05-16,2026-05-16,AVE,71801,15:25:00,60000,18:27:00,182,62.4
0315012026-09-12,2026-09-12,AVE,71801,15:25:00,60000,18:27:00,182,31.52
0315112026-04-04,2026-04-04,AVE,60000,14:57:00,71801,17:59:00,182,50.25
0315112026-05-02,2026-05-02,AVE,60000,14:57:00,71801,17:59:00,182,73.45
0315112026-05-16,2026-05-16,AVE,60000,14:57:00,71801,17:59:00,182,71.14
0315112026-09-12,2026-09-12,AVE,60000,14:57:00,71801,17:59:00,182,69.96
0315112026-09-25,2026-09-25,AVE,60000,14:57:00,71801,17:59:00,182,66.43
0315212026-04-03,2026-04-03,AVE,71801,15:00:00,60000,18:17:00,197,62.68
0316012026-04-04,2026-04-04,AVE,71801,16:25:00,60000,19:27:00,182,85.06
0316012026-05-02,2026-05-02,AVE,71801,16:25:00,60000,19:27:00,182,29.02
0316012026-05-16,2026-05-16,AVE,71801,16:25:00,60000,19:27:00,182,57.28
0316012026-06-25,2026-06-25,AVE,71801,16:25:00,60000,19:27:00,182,80.72
0316012026-09-26,2026-09-26,AVE,71801,16:25:00,60000,19:27:00,182,52.34
0316012026-10-12,2026-10-12,AVE,71801,16:25:00,60000,19:27:00,182,33.23
0316112026-04-03,2026-04-03,AVE,60000,15:57:00,71801,18:59:00,182,89.63
0316112026-06-25,2026-06-25,AVE,60000,15:57:00,71801,18:59:00,182,25.84
0316112026-09-28,2026-09-28,AVE,60000,15:57:00,71801,18:59:00,182,63.4
0316112026-10-12,2026-10-12,AVE,60000,15:57:00,71801,18:59:00,182,49.44
0316222026-04-03,2026-04-03,AVE,71801,16:00:00,60000,19:44:00,224,69.97
0316242026-04-03,2026-04-03,AVE,71801,16:00:00,4040,17:45:00,105,48.67
0316322026-04-03,2026-04-03,AVE,60000,16:27:00,71801,19:44:00,197,44.02
0316322026-06-01,2026-06-01,AVE,60000,16:27:00,71801,19:44:00,197,74.92
0316322026-06-04,2026-06-04,AVE,60000,16:27:00,71801,19:50:00,203,72.84
0316322026-06-05,2026-06-05,AVE,60000,16:27:00,71801,19:50:00,203,43.91
0316322026-06-06,2026-06-06,AVE,60000,16:27:00,71801,19:44:00,197,55.91
0316322026-06-11,2026-06-11,AVE,60000,16:27:00,71801,19:50:00,203,42.03
0316322026-06-12,2026-06-12,AVE,60000,16:27:00,71801,19:50:00,203,55.51
0316322026-06-13,2026-06-13,AVE,60000,16:27:00,71801,19:44:00,197,29.05
0316322026-06-18,2026-06-18,AVE,60000,16:27:00,71801,19:50:00,203,53.78
0316322026-06-19,2026-06-19,AVE,60000,16:27:00,71801,19:50:00,203,81.41
0316322026-06-20,2026-06-20,AVE,60000,16:27:00,71801,19:44:00,197,41.86
0316322026-06-25,2026-06-25,AVE,60000,16:27:00,71801,19:50:00,203,51.65
0316322026-06-26,2026-06-26,AVE,60000,16:27:00,71801,19:50:00,203,65.11
0316322026-06-27,2026-06-27,AVE,60000,16:27:00,71801,19:44:00,197,62.5
0316322026-07-02,2026-07-02,AVE,60000,16:27:00,71801,19:50:00,203,49.96
0316322026-07-03,2026-07-03,AVE,60000,16:27:00,71801,19:50:00,203,75.54
0316322026-07-04,2026-07-04,AVE,60000,16:27:00,71801,19:44:00,197,68.28
0316322026-07-09,2026-07-09,AVE,60000,16:27:00,71801,19:50:00,203,46.11
0316322026-07-10,2026-07-10,AVE,60000,16:27:00,71801,19:50:00,203,43.99
0316322026-07-11,2026-07-11,AVE,60000,16:27:00,71801,19:44:00,197,37.4
0316322026-07-16,2026-07-16,AVE,60000,16:27:00,71801,19:50:00,203,85.07
0316322026-07-17,2026-07-17,AVE,60000,16:27:00,71801,19:50:00,203,32.07
0316322026-07-18,2026-07-18,AVE,60000,16:27:00,71801,19:44:00,197,28.94
0316322026-07-23,2026-07-23,AVE,60000,16:27:00,71801,19:50:00,203,71.66
0316322026-07-24,2026-07-24,AVE,60000,16:27:00,71801,19:50:00,203,43.76
0316322026-07-25,2026-07-25,AVE,60000,16:27:00,71801,19:44:00,197,73.09
0316322026-07-30,2026-07-30,AVE,60000,16:27:00,71801,19:50:00,203,43.24
0316322026-07-31,2026-07-31,AVE,60000,16:27:00,71801,19:50:00,203,75.75
0316322026-08-01,2026-08-01,AVE,60000,16:27:00,71801,19:44:00,197,76.12
0316322026-08-06,2026-08-06,AVE,60000,16:27:00,71801,19:50:00,203,52.53
0316322026-08-07,2026-08-07,AVE,60000,16:27:00,71801,19:50:00,203,35.29
0316322026-08-08,2026-08-08,AVE,60000,16:27:00,71801,19:44:00,197,60.41
0316322026-08-13,2026-08-13,AVE,60000,16:27:00,71801,19:50:00,203,50.25
0316322026-08-14,2026-08-14,AVE,60000,16:27:00,71801,19:50:00,203,82.96
0316322026-08-15,2026-08-15,AVE,60000,16:27:00,71801,19:44:00,197,55.03
0316322026-08-20,2026-08-20,AVE,60000,16:27:00,71801,19:50:00,203,86.09
0316322026-08-21,2026-08-21,AVE,60000,16:27:00,71801,19:50:00,203,30.2
0316322026-08-22,2026-08-22,AVE,60000,16:27:00,71801,19:44:00,197,32.34
0316322026-08-27,2026-08-27,AVE,60000,16:27:00,71801,19:50:00,203,50.13
0316322026-08-28,2026-08-28,AVE,60000,16:27:00,71801,19:50:00,203,41.99
0316322026-08-29,2026-08-29,AVE,60000,16:27:00,71801,19:44:00,197,65.73
0316322026-09-03,2026-09-03,AVE,60000,16:27:00,71801,19:50:00,203,41.5
0316322026-09-04,2026-09-04,AVE,60000,16:27:00,71801,19:50:00,203,30.68
0316322026-09-05,2026-09-05,AVE,60000,16:27:00,71801,19:44:00,197,64.46
0316322026-09-10,2026-09-10,AVE,60000,16:27:00,71801,19:50:00,203,77.48
0316322026-09-11,2026-09-11,AVE,60000,16:27:00,71801,19:50:00,203,47.43
0316322026-09-12,2026-09-12,AVE,60000,16:27:00,71801,19:44:00,197,79.83
0316322026-09-17,2026-09-17,AVE,60000,16:27:00,71801,19:50:00,203,34.48
0316322026-09-18,2026-09-18,AVE,60000,16:27:00,71801,19:50:00,203,47.2
0316322026-09-19,2026-09-19,AVE,60000,16:27:00,71801,19:44:00,197,49.67
0316322026-09-24,2026-09-24,AVE,60000,16:27:00,71801,19:50:00,203,88.78
0316322026-09-25,2026-09-25,AVE,60000,16:27:00,71801,19:50:00,203,58.21
0316322026-09-26,2026-09-26,AVE,60000,16:27:00,71801,19:44:00,197,32.75
0316322026-10-01,2026-10-01,AVE,60000,16:27:00,71801,19:44:00,197,87.47
0316332026-04-03,2026-04-03,AVE,60000,16:27:00,71801,19:44:00,197,68.93
0316332026-06-01,2026-06-01,AVE,60000,16:27:00,71801,19:44:00,197,49.45
0316332026-06-07,2026-06-07,AVE,60000,16:27:00,71801,19:50:00,203,31.7
0316332026-06-08,2026-06-08,AVE,60000,16:27:00,71801,19:44:00,197,35.76
0316332026-06-14,2026-06-14,AVE,60000,16:27:00,71801,19:50:00,203,67.92
0316332026-06-15,2026-06-15,AVE,60000,16:27:00,71801,19:44:00,197,48.46
0316332026-06-21,2026-06-21,AVE,60000,16:27:00,71801,19:50:00,203,33.0
0316332026-06-22,2026-06-22,AVE,60000,16:27:00,71801,19:44:00,197,41.49
0316332026-06-28,2026-06-28,AVE,60000,16:27:00,71801,19:50:00,203,64.19
0316332026-06-29,2026-06-29,AVE,60000,16:27:00,71801,19:44:00,197,57.44
0316332026-07-05,2026-07-05,AVE,60000,16:27:00,71801,19:50:00,203,35.34
0316332026-07-06,2026-07-06,AVE,60000,16:27:00,71801,19:44:00,197,87.61
0316332026-07-12,2026-07-12,AVE,60000,16:27:00,71801,19:50:00,203,75.95
0316332026-07-13,2026-07-13,AVE,60000,16:27:00,71801,19:44:00,197,62.18
0316332026-07-19,2026-07-19,AVE,60000,16:27:00,71801,19:50:00,203,66.1
0316332026-07-20,2026-07-20,AVE,60000,16:27:00,71801,19:44:00,197,29.96
0316332026-07-26,2026-07-26,AVE,60000,16:27:00,71801,19:50:00,203,43.78
0316332026-07-27,2026-07-27,AVE,60000,16:27:00,71801,19:44:00,197,89.88
0316332026-08-02,2026-08-02,AVE,60000,16:27:00,71801,19:50:00,203,32.61
0316332026-08-03,2026-08-03,AVE,60000,16:27:00,71801,19:44:00,197,67.34
0316332026-08-09,2026-08-09,AVE,60000,16:27:00,71801,19:50:00,203,25.05
0316332026-08-10,2026-08-10,AVE,60000,16:27:00,71801,19:44:00,197,41.4
0316332026-08-16,2026-08-16,AVE,60000,16:27:00,71801,19:50:00,203,42.57
0316332026-08-17,2026-08-17,AVE,60000,16:27:00,71801,19:44:00,197,65.47
0316332026-08-23,2026-08-23,AVE,60000,16:27:00,71801,19:50:00,203,81.42
0316332026-08-24,2026-08-24,AVE,60000,16:27:00,71801,19:44:00,197,61.69
0316332026-08-30,2026-08-30,AVE,60000,16:27:00,71801,19:50:00,203,69.39
0316332026-08-31,2026-08-31,AVE,60000,16:27:00,71801,19:44:00,197,28.25
0316332026-09-06,2026-09-06,AVE,60000,16:27:00,71801,19:50:00,203,33.46
0316332026-09-07,2026-09-07,AVE,60000,16:27:00,71801,19:44:00,197,76.27
0316332026-09-13,2026-09-13,AVE,60000,16:27:00,71801,19:50:00,203,76.1
0316332026-09-14,2026-09-14,AVE,60000,16:27:00,71801,19:44:00,197,82.24
0316332026-09-20,2026-09-20,AVE,60000,16:27:00,71801,19:50:00,203,41.41
0316332026-09-21,2026-09-21,AVE,60000,16:27:00,71801,19:44:00,197,46.33
0316332026-09-27,2026-09-27,AVE,60000,16:27:00,71801,19:50:00,203,59.43
0316332026-10-01,2026-10-01,AVE,60000,16:27:00,71801,19:44:00,197,34.57
0316342026-04-05,2026-04-05,AVE,60000,16:27:00,4040,18:03:00,96,43.08
0317012026-04-07,2026-04-07,AVE,71801,17:25:00,60000,20:27:00,182,30.26
0317012026-05-02,2026-05-02,AVE,71801,17:25:00,60000,20:27:00,182,43.09
0317012026-05-26,2026-05-26,AVE,71801,17:25:00,60000,20:27:00,182,57.48
0317012026-10-12,2026-10-12,AVE,71801,17:25:00,60000,20:27:00,182,64.86
0317112026-04-06,2026-04-06,AVE,60000,16:57:00,71801,19:59:00,182,78.53
0317112026-05-02,2026-05-02,AVE,60000,16:57:00,71801,19:59:00,182,79.71
0317112026-05-16,2026-05-16,AVE,60000,16:57:00,71801,19:59:00,182,60.62
0317112026-06-25,2026-06-25,AVE,60000,16:57:00,71801,19:59:00,182,60.89
0317112026-09-12,2026-09-12,AVE,60000,16:57:00,71801,19:59:00,182,83.72
0317112026-09-25,2026-09-25,AVE,60000,16:57:00,71801,19:59:00,182,88.1
0317112026-10-12,2026-10-12,AVE,60000,16:57:00,71801,19:59:00,182,55.79
0317212026-04-03,2026-04-03,AVE,71801,16:58:00,60000,20:16:00,198,79.6
0317312026-04-03,2026-04-03,AVE,60000,17:27:00,71801,21:11:00,224,74.76
0318012026-04-04,2026-04-04,AVE,71801,18:25:00,60000,21:27:00,182,59.72
0318012026-04-07,2026-04-07,AVE,71801,18:25:00,60000,21:27:00,182,66.07
0318012026-05-02,2026-05-02,AVE,71801,18:25:00,60000,21:27:00,182,30.03
0318012026-05-16,2026-05-16,AVE,71801,18:25:00,60000,21:27:00,182,85.92
0318012026-06-25,2026-06-25,AVE,71801,18:25:00,60000,21:27:00,182,46.53
0318012026-09-12,2026-09-12,AVE,71801,18:25:00,60000,21:27:00,182,52.78
0318012026-09-25,2026-09-25,AVE,71801,18:25:00,60000,21:27:00,182,61.15
0318012026-10-12,2026-10-12,AVE,71801,18:25:00,60000,21:27:00,182,67.2
0318112026-04-20,2026-04-20,AVE,60000,17:57:00,71801,20:59:00,182,35.25
0318112026-10-12,2026-10-12,AVE,60000,17:57:00,71801,20:59:00,182,38.2
0318122026-04-07,2026-04-07,AVE,60000,17:57:00,71801,20:59:00,182,67.47
0318132026-04-07,2026-04-07,AVE,60000,17:57:00,71801,20:59:00,182,48.61
0318212026-04-03,2026-04-03,AVE,71801,18:00:00,60000,21:44:00,224,26.57
0318232026-04-03,2026-04-03,AVE,71801,18:00:00,4040,19:45:00,105,43.92
0318312026-04-03,2026-04-03,AVE,60000,18:27:00,71801,21:49:00,202,89.6
0319012026-04-04,2026-04-04,AVE,71801,19:25:00,60000,22:27:00,182,84.07
0319012026-04-07,2026-04-07,AVE,71801,19:25:00,60000,22:27:00,182,50.5
0319012026-05-02,2026-05-02,AVE,71801,19:25:00,60000,22:27:00,182,25.17
0319012026-05-16,2026-05-16,AVE,71801,19:25:00,60000,22:27:00,182,29.48
0319012026-05-26,2026-05-26,AVE,71801,19:25:00,60000,22:27:00,182,40.26
0319012026-09-12,2026-09-12,AVE,71801,19:25:00,60000,22:27:00,182,81.08
0319012026-09-26,2026-09-26,AVE,71801,19:25:00,60000,22:27:00,182,34.14
0319012026-10-12,2026-10-12,AVE,71801,19:25:00,60000,22:27:00,182,88.59
0319112026-04-07,2026-04-07,AVE,60000,18:57:00,71801,21:59:00,182,79.18
0319112026-06-01,2026-06-01,AVE,60000,18:57:00,71801,21:59:00,182,34.69
0319112026-10-01,2026-10-01,AVE,60000,18:57:00,71801,21:59:00,182,55.77
0319112026-10-12,2026-10-12,AVE,60000,18:57:00,71801,21:59:00,182,54.23
0319122026-04-04,2026-04-04,AVE,60000,18:57:00,71801,21:59:00,182,44.12
0319122026-06-04,2026-06-04,AVE,60000,18:57:00,71801,21:59:00,182,63.34
0319122026-06-05,2026-06-05,AVE,60000,18:57:00,71801,21:59:00,182,59.17
0319222026-04-03,2026-04-03,AVE,71801,18:40:00,60000,22:17:00,217,62.79
0320112026-04-07,2026-04-07,AVE,60000,20:30:00,71801,23:47:00,197,86.66
0320112026-05-16,2026-05-16,AVE,60000,20:30:00,71801,23:47:00,197,67.15
0320112026-09-12,2026-09-12,AVE,60000,20:30:00,71801,23:47:00,197,38.12
0320112026-10-12,2026-10-12,AVE,60000,20:30:00,71801,23:47:00,197,40.56
0330112026-04-07,2026-04-07,AVE,60000,6:16:00,71801,9:30:00,194,28.38
0330112026-05-01,2026-05-01,AVE,60000,6:16:00,71801,9:30:00,194,74.96
0330112026-05-15,2026-05-15,AVE,60000,6:16:00,71801,9:30:00,194,73.43
0330112026-05-26,2026-05-26,AVE,60000,6:16:00,71801,9:30:00,194,35.39
0330112026-06-25,2026-06-25,AVE,60000,6:16:00,71801,9:30:00,194,89.72
0330112026-09-01,2026-09-01,AVE,60000,6:16:00,71801,9:30:00,194,75.28
0330112026-09-25,2026-09-25,AVE,60000,6:16:00,71801,9:30:00,194,38.81
0330112026-10-13,2026-10-13,AVE,60000,6:16:00,71801,9:30:00,194,66.42
0330122026-04-03,2026-04-03,AVE,60000,6:27:00,71801,9:50:00,203,47.97
0330122026-05-02,2026-05-02,AVE,60000,6:27:00,71801,9:50:00,203,78.91
0330122026-05-16,2026-05-16,AVE,60000,6:27:00,71801,9:50:00,203,34.24
0330122026-08-29,2026-08-29,AVE,60000,6:27:00,71801,9:50:00,203,26.99
0330142026-04-03,2026-04-03,AVE,4040,8:11:00,71801,9:50:00,99,43.25
0330142026-05-02,2026-05-02,AVE,4040,8:11:00,71801,9:50:00,99,76.13
0330142026-05-16,2026-05-16,AVE,4040,8:11:00,71801,9:50:00,99,63.33
0330142026-08-29,2026-08-29,AVE,4040,8:11:00,71801,9:50:00,99,87.04
0330222026-04-03,2026-04-03,AVE,71801,6:35:00,60000,9:52:00,197,82.44
0330312026-04-03,2026-04-03,AVE,60000,10:27:00,71801,13:44:00,197,74.26
0330412026-04-03,2026-04-03,AVE,71801,9:55:00,60000,13:44:00,229,65.78
0330512026-04-03,2026-04-03,AVE,60000,15:27:00,71801,19:14:00,227,50.65
0330532026-04-03,2026-04-03,AVE,4040,17:09:00,71801,19:14:00,125,80.21
0330812026-04-03,2026-04-03,AVE,71801,14:00:00,60000,17:44:00,224,69.97
0330832026-04-03,2026-04-03,AVE,78400,15:02:00,4040,15:45:00,43,69.65
0330922026-04-03,2026-04-03,AVE,60000,19:34:00,71801,23:20:00,226,42.3
0331012026-04-03,2026-04-03,AVE,71801,20:00:00,60000,23:44:00,224,51.08
0331112026-04-03,2026-04-03,AVE,60000,6:27:00,71801,9:56:00,209,78.85
0331112026-04-06,2026-04-06,AVE,60000,6:27:00,71801,9:56:00,209,62.77
0331112026-04-07,2026-04-07,AVE,60000,6:27:00,71801,9:56:00,209,29.96
0331112026-05-01,2026-05-01,AVE,60000,6:27:00,71801,9:56:00,209,34.45
0331112026-05-02,2026-05-02,AVE,60000,6:27:00,71801,9:56:00,209,30.6
0331112026-05-15,2026-05-15,AVE,60000,6:27:00,71801,9:56:00,209,77.31
0331112026-05-16,2026-05-16,AVE,60000,6:27:00,71801,9:56:00,209,43.3
0331112026-05-25,2026-05-25,AVE,60000,6:27:00,71801,9:56:00,209,87.02
0331112026-05-26,2026-05-26,AVE,60000,6:27:00,71801,9:56:00,209,35.42
0331112026-06-24,2026-06-24,AVE,60000,6:27:00,71801,9:56:00,209,36.78
0331112026-06-25,2026-06-25,AVE,60000,6:27:00,71801,9:56:00,209,56.06
0331112026-07-20,2026-07-20,AVE,60000,6:27:00,71801,9:56:00,209,61.36
0331112026-09-01,2026-09-01,AVE,60000,6:27:00,71801,9:56:00,209,69.61
0331112026-09-24,2026-09-24,AVE,60000,6:27:00,71801,9:56:00,209,31.06
0331112026-09-25,2026-09-25,AVE,60000,6:27:00,71801,9:56:00,209,40.5
0331112026-10-12,2026-10-12,AVE,60000,6:27:00,71801,9:56:00,209,46.49
0331132026-04-06,2026-04-06,AVE,4040,8:11:00,71801,9:56:00,105,38.83
0331132026-05-01,2026-05-01,AVE,4040,8:11:00,71801,9:56:00,105,61.15
0331132026-05-15,2026-05-15,AVE,4040,8:11:00,71801,9:56:00,105,56.59
0331132026-05-25,2026-05-25,AVE,4040,8:11:00,71801,9:56:00,105,52.61
0331132026-06-24,2026-06-24,AVE,4040,8:11:00,71801,9:56:00,105,25.94
0331132026-07-20,2026-07-20,AVE,4040,8:11:00,71801,9:56:00,105,69.33
0331132026-09-24,2026-09-24,AVE,4040,8:11:00,71801,9:56:00,105,64.73
0331132026-10-12,2026-10-12,AVE,4040,8:11:00,71801,9:56:00,105,72.05
0332212026-04-03,2026-04-03,AVE,71801,12:00:00,60000,15:44:00,224,45.43
0332222026-04-03,2026-04-03,AVE,78400,13:02:00,60000,15:44:00,162,32.32
0337312026-04-03,2026-04-03,AVE,60000,17:27:00,71801,21:11:00,224,52.16
0366222026-04-03,2026-04-03,AVE,71801,7:27:00,60000,10:37:00,190,52.25
0366222026-04-07,2026-04-07,AVE,71801,7:27:00,60000,10:37:00,190,79.9
0394012026-04-03,2026-04-03,AVE,71801,8:30:00,51003,14:47:00,377,57.92
0394112026-04-03,2026-04-03,AVE,51003,16:17:00,71801,23:00:00,403,80.99
0394212026-04-03,2026-04-03,AVE,71801,15:16:00,51003,21:26:00,370,43.37
0394312026-04-03,2026-04-03,AVE,51003,8:37:00,71801,14:25:00,348,85.33
0399012026-05-01,2026-05-01,AVE,71801,8:30:00,54413,14:54:00,384,74.22
0399112026-05-01,2026-05-01,AVE,54413,15:55:00,71801,22:35:00,400,28.01
0399212026-04-03,2026-04-03,AVE,71801,15:16:00,54413,21:50:00,394,65.58
0399312026-04-03,2026-04-03,AVE,54413,8:22:00,71801,14:25:00,363,84.36
0405612026-04-04,2026-04-04,Intercity,11511,4:55:00,17000,10:00:00,305,38.02
0405612026-05-02,2026-05-02,Intercity,11511,4:55:00,17000,10:00:00,305,70.61
0407122026-04-04,2026-04-04,ALVIA,17000,7:32:00,10600,8:33:00,61,64.27
0407222026-04-04,2026-04-04,ALVIA,10600,9:55:00,60911,14:45:00,290,68.61
0407222026-04-08,2026-04-08,ALVIA,10600,9:55:00,60911,14:45:00,290,77.59
0407222026-04-12,2026-04-12,ALVIA,10600,10:12:00,60911,14:45:00,273,25.78
0407222026-04-13,2026-04-13,ALVIA,10600,9:55:00,60911,14:45:00,290,57.39
